path,filename,extension,is_dir,size_bytes,modified,md5_hash,is_duplicate,recommendation,confidence,comment
\mnt\e\TWS API\source\CSharpClient\client\Util.cs,Util.cs,.cs,False,3561,2019-05-08T18:51:58,acf0eeb10363f18ad8f3852f33cd5c3e,False,,,
\mnt\e\TWS API\source\CSharpClient\client\VolumeCondition.cs,VolumeCondition.cs,.cs,False,796,2019-05-08T18:51:58,1f06fa97ddaf99620f701236eb873e68,False,,,
\mnt\e\TWS API\source\CSharpClient\client\Properties,,,True,0,2021-05-01T09:57:25.164368,,False,,,
\mnt\e\TWS API\source\CSharpClient\client\Properties\AssemblyInfo.cs,AssemblyInfo.cs,.cs,False,1664,2019-05-08T18:52:40,0cbcbf1bef3e530e03664eef73867d0d,False,,,
\mnt\e\TWS API\source\CSharpClient\TwsRtdServer,,,True,0,2021-05-01T09:57:25.835769,,False,,,
\mnt\e\TWS API\source\CSharpClient\TwsRtdServer\.gitignore,.gitignore,,False,12,2019-05-08T18:51:56,13edcf786c8131315f9b4e4d121326d9,False,,,
\mnt\e\TWS API\source\CSharpClient\TwsRtdServer\TwsRtdServer.cs,TwsRtdServer.cs,.cs,False,12201,2019-05-08T18:51:56,c966539ab2cc62869d1370d0350dbe74,False,,,
\mnt\e\TWS API\source\CSharpClient\TwsRtdServer\TwsRtdServer.csproj,TwsRtdServer.csproj,.csproj,False,11330,2019-05-08T18:51:56,2ad5289a71862d5454222332a128894d,False,,,
\mnt\e\TWS API\source\CSharpClient\TwsRtdServer\TwsRtdServer.sln,TwsRtdServer.sln,.sln,False,1001,2019-05-08T18:51:56,7ea30ca5d3f057ddc73787fe70a90336,False,,,
\mnt\e\TWS API\source\CSharpClient\TwsRtdServer\TwsRtdServerConnection.cs,TwsRtdServerConnection.cs,.cs,False,10141,2019-05-08T18:51:56,26bd7f0f21a4ed31af2b994e527e9d15,False,,,
\mnt\e\TWS API\source\CSharpClient\TwsRtdServer\TwsRtdServerData.cs,TwsRtdServerData.cs,.cs,False,21251,2019-05-08T18:51:56,a2cc6ef4a869c3b09abed9dd70d6ec62,False,,,
\mnt\e\TWS API\source\CSharpClient\TwsRtdServer\TwsRtdServerErrors.cs,TwsRtdServerErrors.cs,.cs,False,3344,2019-05-08T18:51:56,da7a710f80e7b2f2b29ddd88aabe5841,False,,,
\mnt\e\TWS API\source\CSharpClient\TwsRtdServer\TwsRtdServerMktDataRequest.cs,TwsRtdServerMktDataRequest.cs,.cs,False,31337,2019-05-08T18:51:56,08fea6bc2d96564b113bfee44d16264f,False,,,
\mnt\e\TWS API\source\CSharpClient\TwsRtdServer\TwsRtdServerMktDataTicks.cs,TwsRtdServerMktDataTicks.cs,.cs,False,27150,2019-05-08T18:51:56,a073587f45e562293662769611d31f06,False,,,
\mnt\e\TWS API\source\CSharpClient\TwsRtdServer\TwsRtdServerTopic.cs,TwsRtdServerTopic.cs,.cs,False,3697,2019-05-08T18:51:56,f88c57954258872afc4a3759d80b71cf,False,,,
\mnt\e\TWS API\source\CSharpClient\TwsRtdServer\TwsRtdServerTopicIdMap.cs,TwsRtdServerTopicIdMap.cs,.cs,False,1181,2019-05-08T18:51:56,545aef2c6b1dc8b6d313990511b0eb90,False,,,
\mnt\e\TWS API\source\CSharpClient\TwsRtdServer\TwsRtdServerWrapper.cs,TwsRtdServerWrapper.cs,.cs,False,17123,2019-05-08T18:51:56,75a028d258fffa7c5b394115be035e0f,False,,,
\mnt\e\TWS API\source\CSharpClient\TwsRtdServer\bin,,,True,0,2021-05-01T09:57:25.165365,,False,,,
\mnt\e\TWS API\source\CSharpClient\TwsRtdServer\bin\Release,,,True,0,2021-05-01T09:57:25.350106,,False,,,
\mnt\e\TWS API\source\CSharpClient\TwsRtdServer\bin\Release\TwsRtdServer32.tlb,TwsRtdServer32.tlb,.tlb,False,3240,2019-05-08T18:53:24,63336cceb1c2a2915d627ee2a5453617,False,,,
\mnt\e\TWS API\source\CSharpClient\TwsRtdServer\bin\Release\TwsRtdServer64.tlb,TwsRtdServer64.tlb,.tlb,False,3240,2019-05-08T18:53:24,cfe8da32614b943b0fc93c9266a2f6cc,False,,,
\mnt\e\TWS API\source\CSharpClient\TwsRtdServer\Properties,,,True,0,2021-05-01T09:57:25.564360,,False,,,
\mnt\e\TWS API\source\CSharpClient\TwsRtdServer\Properties\AssemblyInfo.cs,AssemblyInfo.cs,.cs,False,1669,2019-05-08T18:51:56,997059fdf0cbd5a20a6e2fa61dfcd293,False,,,
\mnt\e\TWS API\source\JavaClient,,,True,0,2021-05-01T09:57:25.890157,,False,,,
\mnt\e\TWS API\source\JavaClient\.classpath,.classpath,,False,223,2019-05-08T18:51:58,1805620d706e42fd184706a0754b0a9b,False,,,
\mnt\e\TWS API\source\JavaClient\.gitignore,.gitignore,,False,9,2019-05-08T18:51:58,cc54ffe3809916d9ff88cb102f720c3f,True,,,Duplicate of \mnt\e\TWS API\samples\Java\.gitignore (same drive)
\mnt\e\TWS API\source\JavaClient\.project,.project,,False,686,2019-05-08T18:51:58,954c532545a2ac2bd43878b34451bf60,False,,,
\mnt\e\TWS API\source\JavaClient\pom.xml,pom.xml,.xml,False,2065,2019-05-08T18:51:58,8d08fbd70f701e8bbbf8c8656b2d381c,False,,,
\mnt\e\TWS API\source\JavaClient\TwsApi.jar,TwsApi.jar,.jar,False,212970,2019-05-08T18:52:36,89bd3189516c1e81e535fda9d1a398f1,False,,,
\mnt\e\TWS API\source\JavaClient\TwsApi_debug.jar,TwsApi_debug.jar,.jar,False,278271,2019-05-08T18:52:36,54447587329c687c6bf7374d7951767a,False,,,
\mnt\e\TWS API\source\JavaClient\com,,,True,0,2021-05-01T09:57:24.980633,,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib,,,True,0,2021-05-01T09:57:25.148410,,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client,,,True,0,2021-05-01T09:57:25.945601,,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\Bar.java,Bar.java,.java,False,1285,2019-05-08T18:51:58,ab8631982f95eb8c4806e088adcfd72d,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\BitMask.java,BitMask.java,.java,False,903,2019-05-08T18:51:58,c45722782d6236561dda1cd513307655,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\Builder.java,Builder.java,.java,False,5633,2019-05-08T18:51:58,a2761b2ccb575df27681b2b380798523,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\ComboLeg.java,ComboLeg.java,.java,False,4971,2019-05-08T18:51:58,4e034b6380d30b552ae29d48d0ad8078,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\CommissionReport.java,CommissionReport.java,.java,False,1991,2019-05-08T18:51:58,4bc7eb1fa49d1fd2ba895fb1b2c03f93,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\Contract.java,Contract.java,.java,False,10665,2019-05-08T18:51:58,818e2a7653f5e5a7ddad8510619c79f7,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\ContractCondition.java,ContractCondition.java,.java,False,1561,2019-05-08T18:51:58,fc1ee60a47ae731e09ed20464896e6d0,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\ContractDescription.java,ContractDescription.java,.java,False,1867,2019-05-08T18:51:58,3b3deb858faae43ff36f408d351d543f,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\ContractDetails.java,ContractDetails.java,.java,False,11650,2019-05-08T18:51:58,b1e6fc29b68a751ae34ff0dd47ca686b,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\ContractLookuper.java,ContractLookuper.java,.java,False,353,2019-05-08T18:51:58,904fc395c720db6cb36f0413d523f8ff,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\DefaultEWrapper.java,DefaultEWrapper.java,.java,False,12274,2019-05-08T18:51:58,7ff8511c120cfad4e289ee95395db870,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\DeltaNeutralContract.java,DeltaNeutralContract.java,.java,False,1838,2019-05-08T18:51:58,8faa7898281a528ed63db2567068bd1e,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\DepthMktDataDescription.java,DepthMktDataDescription.java,.java,False,1481,2019-05-08T18:51:58,26d6b977879f97319ed5a87400ba1710,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\EClient.java,EClient.java,.java,False,130813,2019-05-08T18:51:58,2ddaf866c520a8bdafed8ce4cccaa79a,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\EClientErrors.java,EClientErrors.java,.java,False,10120,2019-05-08T18:51:58,f272040125f62fa2c58caf9a10ae7a09,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\EClientMsgSink.java,EClientMsgSink.java,.java,False,339,2019-05-08T18:51:58,2c7440c316e88f3eb5ef53a49e49f2af,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\EClientSocket.java,EClientSocket.java,.java,False,6211,2019-05-08T18:51:58,76b4d2dbbec19b83db16c93cdfad339d,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\EClientSocketSSL.java,EClientSocketSSL.java,.java,False,2904,2019-05-08T18:51:58,f82857b66de816404357e8e1468a54aa,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\EDecoder.java,EDecoder.java,.java,False,67296,2019-05-08T18:51:58,bccb7a9a598233cbd023c326c05d20ea,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\EJavaSignal.java,EJavaSignal.java,.java,False,909,2019-05-08T18:51:58,4bf7db325d38e5676f32325ee2ea96f4,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\EMessage.java,EMessage.java,.java,False,875,2019-05-08T18:51:58,dce428f6cec0133b64cb4b8c093172dd,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\EOrderDecoder.java,EOrderDecoder.java,.java,False,23660,2019-05-08T18:51:58,3d9a501da912b3c35e0b5d192e14fbcd,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\EReader.java,EReader.java,.java,False,5029,2019-05-08T18:51:58,892920dfec374871a95b6eac40cd4dde,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\EReaderSignal.java,EReaderSignal.java,.java,False,316,2019-05-08T18:51:58,dae305fe5d160386f3668b4dcc9bd3c0,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\ESocket.java,ESocket.java,.java,False,1108,2019-05-08T18:51:58,6dbfe65efafad20d937513e50c048216,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\ETransport.java,ETransport.java,.java,False,384,2019-05-08T18:51:58,dbf3f00606de48c3e1d96bf4b65c7001,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\EWrapper.java,EWrapper.java,.java,False,7082,2019-05-08T18:51:58,39fa8bcb906b0b095d0ffa3777a3d9c3,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\EWrapperMsgGenerator.java,EWrapperMsgGenerator.java,.java,False,48717,2019-05-08T18:51:58,1eebc48b3a28f15b4cd286ee797a57a9,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\Execution.java,Execution.java,.java,False,5737,2019-05-08T18:51:58,cea7b939421c168c22a8b3023fecd955,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\ExecutionCondition.java,ExecutionCondition.java,.java,False,1494,2019-05-08T18:51:58,5eee4846fe9ec4ad16f2977d5db3ac66,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\ExecutionFilter.java,ExecutionFilter.java,.java,False,2700,2019-05-08T18:51:58,5b834ffad1f1f78ea3e0e83ba5a56feb,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\FamilyCode.java,FamilyCode.java,.java,False,825,2019-05-08T18:51:58,e0fcb09f775697c90a37e3ee89d2f978,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\HistogramEntry.java,HistogramEntry.java,.java,False,1416,2019-05-08T18:51:58,989321f4d719c32e5f2679912d41031c,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\HistoricalTick.java,HistoricalTick.java,.java,False,654,2019-05-08T18:51:58,6fe6c042ba1d10d4a659dbafa8388808,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\HistoricalTickBidAsk.java,HistoricalTickBidAsk.java,.java,False,1201,2019-05-08T18:51:58,1d326089d9052569ed7f5f25662677ea,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\HistoricalTickLast.java,HistoricalTickLast.java,.java,False,1212,2019-05-08T18:51:58,d020e8246f2d2e7953501054d4b80f53,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\IApiEnum.java,IApiEnum.java,.java,False,288,2019-05-08T18:51:58,1d994720340b32e002f4d5f2ae2cd39a,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\MarginCondition.java,MarginCondition.java,.java,False,833,2019-05-08T18:51:58,2c6b1833c8d7d28ac384a385c742a863,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\MarketDataType.java,MarketDataType.java,.java,False,1953,2019-05-08T18:51:58,8489cc590e7015f55c442f8aacfbe042,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\NewsProvider.java,NewsProvider.java,.java,False,847,2019-05-08T18:51:58,5b2cc28ea2c2d597310b29dae7d318c7,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\OperatorCondition.java,OperatorCondition.java,.java,False,1074,2019-05-08T18:51:58,49698651335a74f2872197bb71186395,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\Order.java,Order.java,.java,False,46119,2019-05-08T18:51:58,af0c010af48e6a54aaa4b3c7d60a527b,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\OrderComboLeg.java,OrderComboLeg.java,.java,False,1039,2019-05-08T18:51:58,429facd5641dba3ed020b29a905251ac,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\OrderCondition.java,OrderCondition.java,.java,False,2052,2019-05-08T18:51:58,fca11fed0f1e47fd4bb1c6cb96e86aff,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\OrderConditionType.java,OrderConditionType.java,.java,False,976,2019-05-08T18:51:58,72ce029b46a885433c55d9a67ff7b81d,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\OrderState.java,OrderState.java,.java,False,6873,2019-05-08T18:51:58,ad7450a807576849d1495416b8c07b07,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\OrderStatus.java,OrderStatus.java,.java,False,774,2019-05-08T18:51:58,71e3b82cac13582c80c4886ea5302658,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\OrderType.java,OrderType.java,.java,False,1684,2019-05-08T18:51:58,f9d545f11497a91fd28cf6429803f196,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\PercentChangeCondition.java,PercentChangeCondition.java,.java,False,1006,2019-05-08T18:51:58,5a30d2f7c640e7f2dee31e6d2c04cfe4,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\PriceCondition.java,PriceCondition.java,.java,False,1683,2019-05-08T18:51:58,36e0e921ecb3ac5bbf155664989b324c,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\PriceIncrement.java,PriceIncrement.java,.java,False,726,2019-05-08T18:51:58,8e8dfefa488fe49fe0392f7e382d8247,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\ScannerSubscription.java,ScannerSubscription.java,.java,False,4509,2019-05-08T18:51:58,c5b45605c33859958d1b97c470419580,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\SoftDollarTier.java,SoftDollarTier.java,.java,False,1592,2019-05-08T18:51:58,18736151648e34bff3433fd6f3ba6117,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\TagValue.java,TagValue.java,.java,False,992,2019-05-08T18:51:58,c7375863461bb5bd5fee5fe36fa8029d,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\TickAttrib.java,TickAttrib.java,.java,False,1042,2019-05-08T18:51:58,ce2fe8c7ab3aff3184463340bd3b4c47,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\TickAttribBidAsk.java,TickAttribBidAsk.java,.java,False,830,2019-05-08T18:51:58,747b9701344eee4e3b70373da080764c,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\TickAttribLast.java,TickAttribLast.java,.java,False,824,2019-05-08T18:51:58,52e6df54f4d7cd62880c7da996b2e2f3,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\TickByTick.java,TickByTick.java,.java,False,3043,2019-05-08T18:51:58,3dc4068035ea3666bcdb2e9b3ec17503,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\TickType.java,TickType.java,.java,False,4862,2019-05-08T18:51:58,951168ec50f54c816b8884e449d597ef,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\TimeCondition.java,TimeCondition.java,.java,False,761,2019-05-08T18:51:58,283bdaf0d6d924759eefa387dbcf9afc,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\Types.java,Types.java,.java,False,10452,2019-05-08T18:51:58,73ca68fc73b72033ae2bd84b774fe1da,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\Util.java,Util.java,.java,False,6245,2019-05-08T18:51:58,f769e21dceca4201df2384c97e654cbc,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\client\VolumeCondition.java,VolumeCondition.java,.java,False,895,2019-05-08T18:51:58,aabe033716f2b4536a4c70036e84822e,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\contracts,,,True,0,2021-05-01T09:57:25.867936,,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\contracts\ComboContract.java,ComboContract.java,.java,False,746,2019-05-08T18:51:58,c0a6b54ad1ba20b7db2e0c07238386d7,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\contracts\FutContract.java,FutContract.java,.java,False,864,2019-05-08T18:51:58,3ea6c23b17cd66f18da469629371ca66,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\contracts\OptContract.java,OptContract.java,.java,False,897,2019-05-08T18:51:58,ccc6e24294871da14b525881d783fd00,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\contracts\StkContract.java,StkContract.java,.java,False,510,2019-05-08T18:51:58,4c3670830f2932545ad419564db15366,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\controller,,,True,0,2021-05-01T09:57:25.921649,,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\controller\AccountSummaryTag.java,AccountSummaryTag.java,.java,False,1609,2019-05-08T18:51:58,703c383e859033f57f0b7cbdb6502713,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\controller\AdvisorUtil.java,AdvisorUtil.java,.java,False,8461,2019-05-08T18:51:58,7f7e072621bc6b036fcae2b91fbe77f3,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\controller\Alias.java,Alias.java,.java,False,583,2019-05-08T18:51:58,746fc620bb13c70c1f934d8bc8fbf044,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\controller\ApiConnection.java,ApiConnection.java,.java,False,2257,2019-05-08T18:51:58,97e5a9046767bfb6df9e6a5af8c2820f,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\controller\ApiController.java,ApiController.java,.java,False,62332,2019-05-08T18:51:58,7149e0180161c9e9d5090d2dade69d77,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\controller\Bar.java,Bar.java,.java,False,1626,2019-05-08T18:51:58,a9b59ec405f175b69b019dff32099339,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\controller\ConcurrentHashSet.java,ConcurrentHashSet.java,.java,False,1523,2019-05-08T18:51:58,203f87154236e48df75a585299229001,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\controller\Formats.java,Formats.java,.java,False,2149,2019-05-08T18:51:58,d9e373bc1f6652fdffa53c409920e9ac,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\controller\Group.java,Group.java,.java,False,1104,2019-05-08T18:51:58,365f1d15ce192cb9c1bb6a66f6b17d8b,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\controller\Instrument.java,Instrument.java,.java,False,819,2019-05-08T18:51:58,073c930675984a3925534535a099b435,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\controller\LocationCode.java,LocationCode.java,.java,False,3041,2019-05-08T18:51:58,888193c4ac64900a33d43f425b2283c6,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\controller\MarketValueTag.java,MarketValueTag.java,.java,False,1388,2019-05-08T18:51:58,1c1f5eb82d6d8f86d30debb8cbf4fabe,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\controller\Position.java,Position.java,.java,False,1391,2019-05-08T18:51:58,cfbecc0dd478d7dec568909015c2eb40,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\controller\Profile.java,Profile.java,.java,False,1754,2019-05-08T18:51:58,9455972ee9dffb4ddaef102e73194c05,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\controller\ScanCode.java,ScanCode.java,.java,False,2690,2019-05-08T18:51:58,7c7d19a4f9f6b7b1ed41b46bc0ed7224,False,,,
\mnt\e\TWS API\source\JavaClient\com\ib\controller\TradeId.java,TradeId.java,.java,False,508,2019-05-08T18:51:58,e765f70683bcc8e7378645a429b60bbb,False,,,
\mnt\e\TWS API\source\pythonclient,,,True,0,2021-05-01T09:57:25.698225,,False,,,
\mnt\e\TWS API\source\pythonclient\.gitignore,.gitignore,,False,98,2019-05-08T18:51:58,ab0f835206d0ae7d10d75458274427b1,False,,,
\mnt\e\TWS API\source\pythonclient\MANIFEST.in,MANIFEST.in,.in,False,37,2019-05-08T18:51:58,a96ab9c08abbe794e34bad84e42958f8,False,,,
\mnt\e\TWS API\source\pythonclient\README.md,README.md,.md,False,3269,2019-05-08T18:51:58,c25fe3b4ad4eb61fea8be426839c768f,False,,,
\mnt\e\TWS API\source\pythonclient\setup.py,setup.py,.py,False,735,2019-05-08T18:51:58,5f4ebfb06691b0883bef2b1f39319a79,False,,,
\mnt\e\TWS API\source\pythonclient\ibapi,,,True,0,2021-05-01T09:57:25.798434,,False,,,
\mnt\e\TWS API\source\pythonclient\ibapi\account_summary_tags.py,account_summary_tags.py,.py,False,2017,2019-05-08T18:51:58,fc930b927d0052cc4898be607d67d82d,False,,,
\mnt\e\TWS API\source\pythonclient\ibapi\client.py,client.py,.py,False,129753,2019-05-08T18:51:58,39a490da48610e7bd6f34bb38952ac5a,False,,,
\mnt\e\TWS API\source\pythonclient\ibapi\comm.py,comm.py,.py,False,1773,2019-05-08T18:51:58,d0955576db61d29921f121e4645e8ca3,False,,,
\mnt\e\TWS API\source\pythonclient\ibapi\commission_report.py,commission_report.py,.py,False,815,2019-05-08T18:51:58,d68eeeebbead2fa956e2239ea1940681,False,,,
\mnt\e\TWS API\source\pythonclient\ibapi\common.py,common.py,.py,False,5740,2019-05-08T18:51:58,a4813b9782b0c2766273cea0771a9a8d,False,,,
\mnt\e\TWS API\source\pythonclient\ibapi\connection.py,connection.py,.py,False,3401,2019-05-08T18:51:58,9668c4e41b2fbfc35b45a54f593b7c6e,False,,,
\mnt\e\TWS API\source\pythonclient\ibapi\contract.py,contract.py,.py,False,5953,2019-05-08T18:51:58,751c93af583fe5c1aadbe2f732694d9e,False,,,
\mnt\e\TWS API\source\pythonclient\ibapi\decoder.py,decoder.py,.py,False,54659,2019-05-08T18:51:58,fe06c6b784fd2e307e2d4f1c203f82b4,False,,,
\mnt\e\TWS API\source\pythonclient\ibapi\enum_implem.py,enum_implem.py,.py,False,522,2019-05-08T18:51:58,40e33968f0b976cbed9dcd92fa2692d7,False,,,
\mnt\e\TWS API\source\pythonclient\ibapi\errors.py,errors.py,.py,False,1572,2019-05-08T18:51:58,c9dbe7bc3fd0b4af96ec15e1b231983f,False,,,
\mnt\e\TWS API\source\pythonclient\ibapi\execution.py,execution.py,.py,False,1662,2019-05-08T18:51:58,d09cf2e741938b7588001e3d8457b0fc,False,,,
\mnt\e\TWS API\source\pythonclient\ibapi\ibapi.pyproj,ibapi.pyproj,.pyproj,False,2169,2019-05-08T18:51:58,9d0800cc78c965ea68e2b3e20014034b,False,,,
\mnt\e\TWS API\source\pythonclient\ibapi\message.py,message.py,.py,False,5986,2019-05-08T18:51:58,bb32a5f782c6398a3cd1535fbca8cd81,False,,,
\mnt\e\TWS API\source\pythonclient\ibapi\news.py,news.py,.py,False,507,2019-05-08T18:51:58,452823b66f101135dd89f9b201968871,False,,,
\mnt\e\TWS API\source\pythonclient\ibapi\object_implem.py,object_implem.py,.py,False,362,2019-05-08T18:51:58,6aade75199dce257e51902b108082616,False,,,
\mnt\e\TWS API\source\pythonclient\ibapi\order.py,order.py,.py,False,8798,2019-05-08T18:51:58,8b6476f7a3fc911a0aecedf446dfb013,False,,,
\mnt\e\TWS API\source\pythonclient\ibapi\orderdecoder.py,orderdecoder.py,.py,False,18814,2019-05-08T18:51:58,eabe07f297edce22f1697902c0c79ce4,False,,,
\mnt\e\TWS API\source\pythonclient\ibapi\order_condition.py,order_condition.py,.py,False,8291,2019-05-08T18:51:58,b52cf7d36c66e33cb899ecb9d551ec77,False,,,
\mnt\e\TWS API\source\pythonclient\ibapi\order_state.py,order_state.py,.py,False,944,2019-05-08T18:51:58,6f77a6dd3cf4ce791478f6fe561a6f29,False,,,
